"","g__Bacteroides","g__Alistipes","g__Faecalibacterium","g__Prevotella","o__Bacteroidales","g__Parabacteroides","g__Bifidobacterium","o__Clostridiales","f__Lachnospiraceae","g__Roseburia","g__Sutterella","g__Paraprevotella","g__Blautia","g__Barnesiella","g__Ruminiclostridium","g__Ruminococcus","f__Rikenellaceae","g__Odoribacter","g__Fusicatenibacter","o__Burkholderiales","g__Clostridium","g__Bilophila","g__Akkermansia","g__Oscillibacter","g__Gemmiger","f__Ruminococcaceae","p__Firmicutes","g__Eubacterium","g__Dorea","g__Coprococcus","g__Escherichia","g__Lachnoclostridium","g__Collinsella","g__Flavonifractor","g__Intestinimonas","f__Bacteroidaceae","g__Dakarella","g__Butyricimonas","k__Bacteria","g__Lactobacillus","g__Dialister","g__Parasutterella","g__Prevotellamassilia","g__Subdoligranulum","g__Pseudoflavonifractor","g__Anaerotruncus","f__Enterobacteriaceae","g__Mediterranea","g__Streptococcus","g__Phascolarctobacterium","g__Adlercreutzia","g__Eggerthella","g__Tyzzerella","g__Hungatella","g__Ruthenibacterium","g__Angelakisella","g__Enterococcus","g__Holdemania","g__Haemophilus","g__Cellulomonas","g__Butyrivibrio","g__Butyricicoccus","g__Provencibacterium","g__Anaeromassilibacillus","g__Negativibacillus","g__Clostridioides","g__Tannerella","f__Prevotellaceae","g__Acidaminococcus","p__Bacteroidetes","g__Desulfovibrio","g__Eisenbergiella","g__Campylobacter","g__Gordonibacter","g__Neglecta","f__Erysipelotrichaceae","g__Emergencia","g__Anaerostipes","g__Faecalitalea","g__Phocea","f__Comamonadaceae"
"MCT.f.0419",0.606954684882281,0.030823830296948,0.0783889217122462,0.000117354743154981,0.0449387731977954,0.038868700275986,0.0125852845245514,0.0156931618605178,0.0370233981077559,0.00428142476751621,0,0.0191935705787612,0.0069360699919875,4.85605833744749e-05,9.30744514677436e-05,0.0396456696099776,2.02335764060312e-05,0.00365418389892924,0.0114441108152513,0.00897561449371545,0.00152965837629596,0.00185339559879246,0,0.0014244437789846,0.00245635617569219,0.00172390070979386,0.0024644496062546,0.00211238537678966,0.00224592698106947,5.26072986556812e-05,1.21401458436187e-05,0.00106428611895724,0.00974449039714464,0.000311597076652881,0.000230662771028756,0.000736502181179537,0,6.87941597805062e-05,0.000578680285212493,4.04671528120624e-05,0.00123829487604911,0.00104000582727,7.68875903429187e-05,0.000222569340466343,0.000165915326529456,0.00029136350024685,0,0.000153775180685837,0.00203549778644674,0,4.04671528120624e-06,0.000125448173717394,0.000234709486309962,4.85605833744749e-05,0.000169962041810662,8.09343056241249e-05,0.000380391236433387,0.000101167882030156,3.64204375308562e-05,0,4.85605833744749e-05,4.04671528120624e-05,2.42802916872375e-05,0.000133541604279806,8.90277361865374e-05,0.000388484666995799,2.42802916872375e-05,0,0.00335877368340118,7.68875903429187e-05,0,2.42802916872375e-05,4.85605833744749e-05,2.02335764060312e-05,3.237372224965e-05,0.000137588319561012,0.000121401458436187,0.000384437951714593,8.90277361865374e-05,0.000202335764060312,1.21401458436187e-05
"MCT.f.0420",0.722832889147034,0.0304625277241642,0.025301913898962,0.00018247190318195,0.0529322720835978,0.0455460150449369,0.00434077527428611,0.00668206969398691,0.0151040475352158,0.00493445146632879,2.57002680537958e-06,0.0384244707672301,0.00701617317868625,5.65405897183508e-05,4.36904556914529e-05,0.0085453391278871,1.79901876376571e-05,0.00267025785078938,0.00488819098383196,0.00646361741552964,0.00167565747710749,0.00320739345311372,0,0.000876379140634437,0.0018632694339002,0.000603956299264201,0.000992030346876518,0.00163967710183217,0.00127730332227365,4.11204288860733e-05,7.71008041613874e-06,0.000508865307465157,0.00220765302582106,0.000210742198041126,8.22408577721466e-05,0.00102801072215183,0,0.00012336128665822,0.000285272975397133,3.0840321664555e-05,0.0021022819268005,0.000932919730352788,6.68206969398691e-05,0.000136211420685118,8.73809113829057e-05,8.73809113829057e-05,7.71008041613874e-06,0.000187611956792709,0.000292983055813272,2.57002680537958e-06,0,5.39705629129712e-05,0.000118221233047461,4.11204288860733e-05,6.16806433291099e-05,3.34103484699345e-05,0.000167051742349673,5.39705629129712e-05,7.9670830966767e-05,0,1.79901876376571e-05,1.02801072215183e-05,2.57002680537958e-06,0.000100231045409804,1.28501340268979e-05,0.000203032117624987,1.02801072215183e-05,5.14005361075916e-06,0.00149318557392554,5.14005361075916e-06,0,2.31302412484162e-05,5.65405897183508e-05,1.28501340268979e-05,4.8830509302212e-05,5.39705629129712e-05,7.19607505506282e-05,0.000143921501101256,2.82702948591754e-05,7.71008041613874e-05,0
"MCT.f.0421",0.665361948485226,0.0432653868381439,0.0386096568466166,0.000274468154022663,0.0512658778122331,0.03745723155395,0.00263728095821776,0.00597522285620767,0.0137421601837061,0.00349648561428871,0,0.0912137800061031,0.004887578866975,9.54671840078829e-05,5.96669900049268e-05,0.0110520313200554,4.60288208609435e-05,0.00393120225575318,0.00157691330727307,0.00205936354074147,0.00259977599307181,0.00129221652639241,0,0.000797832894923021,0.00216846889389334,0.000939328899791847,0.00104672948180072,0.00108082490466067,0.000893300078930904,3.23906517169603e-05,1.8752482572977e-05,0.000535298138901343,0.00172181885442789,0.000160248487441803,0.000117629208866856,0.000661451203483188,0,0.000213096392874739,0.000330725601741594,2.89811094309644e-05,0.00389369729060722,0.000264239527164676,9.54671840078829e-05,0.000121038751152851,6.47813034339205e-05,0.000110810124294864,1.02286268579874e-05,0.000122743522295849,9.54671840078829e-05,1.70477114299791e-06,0,5.11431342899372e-05,8.86480994358912e-05,6.47813034339205e-05,6.13717611479247e-05,4.43240497179456e-05,0.000167067572013795,8.18290148638996e-05,1.19333980009854e-05,1.70477114299791e-06,1.70477114299791e-05,1.02286268579874e-05,1.70477114299791e-06,9.54671840078829e-05,3.40954228599582e-06,0.000141496004868826,3.06858805739623e-05,1.02286268579874e-05,0.00217358320732233,0.00011421966658086,0,1.36381691439833e-05,2.55715671449686e-05,6.81908457199163e-06,1.19333980009854e-05,4.26192785749477e-05,4.60288208609435e-05,0.000117629208866856,3.23906517169603e-05,0.000102286268579874,3.40954228599582e-06
"MCT.f.0422",0.628962088253574,0.0468614045991299,0.0366935985083903,0.000232028174849803,0.0486347627926248,0.0273710379117464,0.00608245286927698,0.0128858504246944,0.0259125750984048,0.00369587735653615,0,0.066674953387197,0.00773151025481666,0.000107727366894551,0.000132587528485602,0.0142117257095504,1.65734410607002e-05,0.00599958566397348,0.00396105241350735,0.0102589600165734,0.00759892272633105,0.00333126165320075,0,0.00281748498031904,0.00501346592086182,0.00164905738553967,0.00161591050341827,0.00221255438160348,0.00147503625440232,6.62937642428009e-05,1.65734410607002e-05,0.00071265796561011,0.00661280298321939,0.00130101512326497,0.000803811891443961,0.000596643878185208,0,0.000215454733789103,0.000472343070229957,4.14336026517506e-05,0.00664594986534079,0.00136730888750777,8.28672053035011e-05,0.000240314895380153,9.94406463642014e-05,0.000223741454319453,2.48601615910503e-05,0.000116014087424902,0.000107727366894551,0,0,0.000132587528485602,9.94406463642014e-05,4.97203231821007e-05,0.000198881292728403,0.000116014087424902,0.000298321939092604,0.000124300807955252,0,8.28672053035011e-06,3.31468821214005e-05,0,1.65734410607002e-05,0.000157447690076652,4.14336026517506e-05,0.000314895380153304,2.48601615910503e-05,8.28672053035011e-06,0.00565154340169878,9.94406463642014e-05,0,0.000116014087424902,6.62937642428009e-05,3.31468821214005e-05,8.28672053035011e-06,4.14336026517506e-05,6.62937642428009e-05,0.000198881292728403,5.80070437124508e-05,0.000149160969546302,0
"MCT.f.0423",0.512476823694746,0.170126874279123,0.136382961134665,0.000133841932677508,0.0498817073506777,0.0284886490231507,0.00347004893103598,0.00816238962961213,0.00846747050556822,0.00283429975081781,0,0.0291204616759372,0.00308033271529853,0.000179111998141959,5.70796477595254e-05,0.00965236526250733,8.6603603497211e-05,0.00551704319551551,0.00156870618152903,0.00156673791781318,0.00475532513748322,0.00089359172699395,1.9682637158457e-06,0.00443843467923206,0.00373576453267515,0.00214343918655597,0.00162578582928855,0.000610161751912168,0.000576701268742791,1.9682637158457e-05,0,0.000919179155299944,0.00257055241289449,0.000285398238797627,0.000608193488196322,0.000529462939562494,0,0.000159429360983502,0.000281461711365936,2.95239557376856e-05,0.000799115068633356,0.000188953316721188,7.2825757486291e-05,0.000192889844152879,0.000133841932677508,0.000340509622841307,0,0.000163365888415193,0.000165334152131039,0,0,7.87305486338282e-05,0.000131873668961662,5.51113840436797e-05,0.000157461097267656,4.92065928961426e-05,0.000192889844152879,5.70796477595254e-05,0,0,3.3460483169377e-05,2.16509008743027e-05,5.90479114753711e-06,0.000188953316721188,7.87305486338282e-06,0.000125968877814125,3.14922194535313e-05,3.93652743169141e-06,0.000549145576720951,0.000102349713223977,0,3.54287468852227e-05,2.36191645901484e-05,1.37778460109199e-05,7.87305486338282e-06,9.25083946447481e-05,5.51113840436797e-05,6.88892300545996e-05,2.75556920218399e-05,0.000387747952021604,0
"MCT.f.0424",0.626757701635791,0.0546596831621859,0.0652155683987822,0.000256398678982404,0.0425331544455338,0.0285263687496775,0.00194314722121885,0.0130182800970122,0.00835795190670313,0.00945449971618763,1.61257030806543e-06,0.0447294752051189,0.00406206460601682,4.83771092419629e-05,8.86913669435987e-05,0.0399353036792404,3.87016873935704e-05,0.00498122968161412,0.00261881418029826,0.0102075700500542,0.00712917333195727,0.00581009081995975,3.22514061613086e-06,0.00611002889725992,0.0016931988234687,0.00225114815005934,0.00187703183858816,0.00149001496465246,0.000685342380927808,5.9665101398421e-05,1.45131327725889e-05,0.00123684142628619,0.00184316786211879,0.000930453067753754,0.00140777387894112,0.000611164146756799,0,0.000241885546209815,0.000378954022395376,4.35393983177667e-05,0.00168352340162031,0.00132230765261365,0.000119330202796842,0.000251560968058207,0.000129005624645235,0.000311226069456628,4.8377109241963e-06,0.000108042210640384,0.000133843335569431,0,3.22514061613086e-06,4.99896795500284e-05,0.000108042210640384,8.38536560194024e-05,0.000199958718200114,0.000109654780948449,0.000230597554053357,9.03039372516642e-05,0,0,5.16022498580938e-05,1.61257030806543e-05,1.45131327725889e-05,0.000149969038650085,3.54765467774395e-05,0.000170932452654936,2.74136952371123e-05,1.1287992156458e-05,0.00259623819598534,9.51416481758605e-05,0,8.38536560194024e-05,4.99896795500284e-05,8.06285154032716e-06,1.29005624645235e-05,0.000122555343412973,0.000104817070024253,6.61153826306827e-05,3.38639764693741e-05,0.000153194179266216,4.8377109241963e-06
"MCT.f.0425",0.610929323538025,0.104518659044321,0.0786595536089431,0.00090398645293541,0.0553978177003094,0.0357902242141047,0.00231726104836964,0.00732101704842057,0.00570402719598681,0.00397244751149081,0,0.0453266446823952,0.00511834583211316,0.000178250849874588,5.09288142498822e-05,0.00695178314510892,3.81966106874117e-05,0.0038069288651787,0.00190983053437058,0.00646795940973504,0.00156606103818388,0.00394698310436587,0,0.001731579684496,0.0025082441018067,0.00128595255980953,0.00112043391349741,0.000713003399498351,0.000560216956748704,1.27322035624706e-05,6.36610178123528e-05,0.000814861027998116,0.00281381698730599,0.000331037292624234,0.000140054239187176,0.000967647470747762,1.27322035624706e-05,0.000216447460561999,0.000267376274811882,2.54644071249411e-05,0.000993111877872703,0.000662074585248469,0.000152786442749647,0.000127322035624706,0.000101857628499764,0.00022917966412447,1.27322035624706e-05,0.000190983053437058,7.63932213748233e-05,0,0,6.36610178123528e-05,0.000101857628499764,0.000101857628499764,8.91254249372939e-05,7.63932213748233e-05,0.000165518646312117,8.91254249372939e-05,1.27322035624706e-05,1.27322035624706e-05,2.54644071249411e-05,0,1.27322035624706e-05,5.09288142498822e-05,0,6.36610178123528e-05,1.27322035624706e-05,1.27322035624706e-05,0.00152786442749647,0.000165518646312117,0,1.27322035624706e-05,7.63932213748233e-05,0,1.27322035624706e-05,2.54644071249411e-05,2.54644071249411e-05,7.63932213748233e-05,3.81966106874117e-05,0.000140054239187176,0
"MCT.f.0426",0.66505858742798,0.115918948663171,0.0436356574092057,0.000168317472648411,0.0502388813361818,0.0261228717550333,0.00382986987764615,0.00596361753091215,0.00370298439826504,0.0112436071729138,1.03579983168253e-05,0.000106169482747459,0.00579271055868453,0.016492522819965,0.0156172719621933,0.00335081245549298,8.02744869553959e-05,0.00863857059623228,0.0031151679937852,0.00128698129086554,0.00383763837638376,0.00122742280054379,0.00027448695539587,0.000688806888068881,0.00286398653460219,0.000854534861138085,0.00103579983168253,0.000686217388489674,0.000629248397747135,0.000388424936880948,1.81264970544442e-05,0.000678448889752055,0.000292613452450314,0.000157959474331585,0.000580047905742215,0.00109276882242507,0.000214928465074124,2.84844953712695e-05,0.000261539457499838,4.40214928465074e-05,0,0.00027448695539587,0.000743186379232213,0.000230465462549362,0.000142422476856347,0.000243412960445394,2.07159966336505e-05,3.88424936880948e-05,0.000178675470965236,5.17899915841264e-06,0.000137243477697935,1.81264970544442e-05,0.000116527481064284,2.84844953712695e-05,5.17899915841264e-05,7.76849873761896e-05,7.50954877969832e-05,4.66109924257137e-05,0.000119116980643491,0,5.17899915841264e-05,7.25059882177769e-05,1.29474978960316e-05,7.50954877969832e-05,0.000124295979801903,0.000108758982326665,0.00027448695539587,7.76849873761896e-06,0,9.84009840098401e-05,0,5.43794911633327e-05,9.06324852722211e-05,2.84844953712695e-05,2.58949957920632e-06,8.54534861138085e-05,1.81264970544442e-05,3.36634945296821e-05,2.07159966336505e-05,5.95584903217453e-05,2.58949957920632e-06
"MCT.f.0427",0.486291887914886,0.189459468617039,0.0905016142850919,0.000186356749744667,0.0465311022154671,0.0336216619149729,0.0116388260976897,0.0120623641652912,0.00499290876263959,0.0101576529698489,1.21010876457576e-05,0.000135532181632485,0.00677660908162426,0.0166535168180916,0.0193617402332122,0.00291636212262758,7.26065258745456e-05,0.00635791144908104,0.00427168393895243,0.00291878234015673,0.0150029284632103,0.00501469072040195,0.000839815482615577,0.00259689340877958,0.0108837182285944,0.00258237210360467,0.00174255662098909,0.000946305053898244,0.000629256557579395,0.000355771976785273,0.000116170441399273,0.00112056071599715,0.000546969161588244,0.000571171336879759,0.00383604478370516,0.000919682661077578,0.000614735252404486,7.26065258745456e-06,0.000379974152076789,4.59841330538789e-05,0,0.000711543953570547,0.000326729366435455,0.00054212872652994,0.000367873064431031,0.000612315034875335,9.92289186952123e-05,5.80852206996365e-05,0.000283165450910728,1.21010876457576e-05,0.000411436979955758,4.59841330538789e-05,0.000133111964103334,7.26065258745456e-05,0.000157314139394849,0.000242021752915152,0.000128271529045031,0.000275904798323273,9.68087011660608e-06,0,5.32447856413334e-05,0.000130691746574182,8.71278310494547e-05,0.000137952399161637,0.000258963275619213,0.000104069353753515,0.000237181317856849,1.45213051749091e-05,1.93617402332122e-05,0.000123431093986728,2.42021752915152e-06,9.92289186952123e-05,9.68087011660608e-05,0.000123431093986728,1.21010876457576e-05,0.000113750223870121,8.22873959911517e-05,2.90426103498182e-05,3.38830454081213e-05,6.77660908162426e-05,9.68087011660608e-06
"MCT.f.0428",0.673387114494692,0.0840292803119639,0.0542904563585945,0.000165533082445729,0.0422167956018006,0.0252005806841936,0.0265849060196911,0.00688353941957949,0.00303965615995476,0.00867510543578415,1.17191562793437e-05,0.000106937301049011,0.00364905228648063,0.0139750938631173,0.0194669834745248,0.00244783876784791,2.63681016285233e-05,0.00705932676376964,0.0016392169845732,0.00171539150038893,0.00555195028733906,0.00170220744957467,0.000865752670136514,0.00108402195583929,0.0023658046738925,0.00361828950124736,0.00108402195583929,0.000612325915595707,0.000354504477450146,0.000209479918493268,2.92978906983592e-05,0.000689965325946359,0.00013623519174737,0.000213874602098022,0.00189410863364892,0.000895050560834873,0.000209479918493268,2.19734180237694e-05,0.00027979485616933,2.34383125586873e-05,0,0.000455582200359485,0.000511248192686368,0.000276865067099494,0.000168462871515565,0.000238777809191627,1.75787344190155e-05,3.5157468838031e-05,9.22883556998314e-05,1.02542617444257e-05,0.000105472406514093,5.85957813967183e-06,6.88500431411441e-05,4.98064141872106e-05,6.73851486062261e-05,0.000102542617444257,8.49638830252416e-05,8.78936720950775e-05,1.46489453491796e-06,0,4.24819415126208e-05,0.000120121351863273,3.07627852332771e-05,0.000106937301049011,5.12713087221285e-05,9.66830393045853e-05,0.000339855532100966,4.39468360475388e-06,0,7.61745158157338e-05,0,5.42010977919645e-05,3.95521524427849e-05,3.22276797681951e-05,2.92978906983592e-06,8.64287775601596e-05,3.6622363372949e-05,3.5157468838031e-05,2.49032070936053e-05,2.34383125586873e-05,2.92978906983592e-06
"MCT.f.0429",0.639639238722502,0.109097651788231,0.0229985314405233,0.000127571833325916,0.04670019135775,0.0229836975064157,0.0564223517719134,0.00699271653835314,0.00412976725557385,0.0144393514604008,1.18671472861318e-05,0.000115704686039785,0.00388055716256508,0.0124278699954015,0.00734576417011556,0.00157239701541246,5.63689496091258e-05,0.00758014032901666,0.00213905329832525,0.00393099253853114,0.00867191787934078,0.00578523430198923,0.000516220906946731,0.00180083960067049,0.00517704300357498,0.00255737024016139,0.00100574073249967,0.000839600670493822,0.000415350155014611,0.000166140062005845,0,0.000507320546482133,0.000237342945722635,0.000335246910833222,0.00124011689140077,0.00115704686039785,0.00213311972468218,1.48339341076647e-05,0.00030261225579636,5.34021627875929e-05,0,0.000857401391423019,0.000587423790663522,0.000261077240294899,0.000169106848827378,0.000335246910833222,0,6.52693100737246e-05,9.19703914675211e-05,1.48339341076647e-05,0.00020174150386424,2.96678682153294e-05,0.000106804325575186,7.71364573598564e-05,0.000115704686039785,0.00010087075193212,5.043537596606e-05,5.043537596606e-05,8.01032441813893e-05,0,8.30700310029223e-05,0.000157239701541246,2.67010813937964e-05,6.52693100737246e-05,7.41696705383235e-05,8.01032441813893e-05,0.000293711895331761,8.90036046459882e-06,1.18671472861318e-05,9.4937178289054e-05,0,4.7468589144527e-05,5.34021627875929e-05,6.52693100737246e-05,1.18671472861318e-05,9.19703914675211e-05,4.15350155014611e-05,4.45018023229941e-05,2.07675077507306e-05,1.78007209291976e-05,5.93357364306588e-06
"MCT.f.0430",0.643263114615329,0.114280762006111,0.0387472690481373,0.000181391636636273,0.0489878346675696,0.0328943655726735,0.0043191364145726,0.0084629275803968,0.0067155214808007,0.0292060689610693,0,0.000126974145645391,0.00574406849348199,0.0164340822792464,0.00727985101700244,0.00268459622221685,8.86803556888448e-05,0.00759426318717198,0.00360364718117397,0.00243064793092606,0.00380922436936174,0.00194290597463742,4.83711031030063e-05,0.000644948041373417,0.00514950701784087,0.00145113309309019,0.00133423626059126,0.0011729992502479,0.000917035496327827,0.000544174909908821,3.22474020686708e-05,0.000745721172838013,0.000507896582581566,0.00016728339823123,0.000407123451116969,0.00102990140356818,0.00187438024524149,1.20927757757516e-05,0.000366814198531131,3.62783273272547e-05,0,0.000570375924089616,0.000626808877709789,0.000268056529695826,0.000223716351851404,0.000251932828661491,3.22474020686708e-05,4.43401778444224e-05,0.00016728339823123,1.41082384050435e-05,0.000221700889222112,2.41855515515031e-05,0.000116896832498932,4.83711031030063e-05,7.65875799130933e-05,9.06958183181367e-05,0.0001249586830161,0.000181391636636273,3.02319394393789e-05,0,8.4649430430261e-05,8.2633967800969e-05,4.03092525858386e-05,9.27112809474287e-05,0.000185422561894857,0.000128989608274683,0.000372860586419007,4.03092525858386e-06,1.20927757757516e-05,9.67422062060125e-05,0,5.24020283615901e-05,8.2633967800969e-05,5.84484162494659e-05,6.04638788787578e-06,0.00011488136986964,4.43401778444224e-05,5.44174909908821e-05,2.62010141807951e-05,9.87576688353045e-05,8.06185051716771e-06
"MCT.f.0431",0.626436129812732,0.107697277754293,0.0989267045395965,0.000202767954415014,0.0492554291978981,0.023775401841408,0.00802479955184845,0.00694909836995185,0.00624800239197451,0.0102002591305723,1.374697996034e-05,0.000134033054613315,0.00511387654524647,0.0112450296075581,0.00603492420258924,0.00382166042897451,7.21716447917848e-05,0.00510356631027621,0.00308963374608641,0.00130939984122238,0.00394538324861757,0.00131283658621247,6.87348998016998e-06,0.000869496482491503,0.00550910221910624,0.00130252635124221,0.00110319514181728,0.000683912253026913,0.00137126125104391,0.000292123324157224,3.43674499008499e-06,0.000986345812154392,0.00104820722197592,0.000230261914335694,0.000247445639286119,0.00142624917088527,0.00116161980664873,1.374697996034e-05,0.000312743794097734,3.78041948909349e-05,3.43674499008499e-06,0.000292123324157224,0.000711406212947593,0.000195894464434844,0.00014434328958357,0.000189020974454674,5.84246648314448e-05,4.46776848711049e-05,0.000216514934375354,1.374697996034e-05,0.000360858223958924,3.78041948909349e-05,0.000120286074652975,4.46776848711049e-05,3.43674499008499e-05,9.96656047124647e-05,0.000106539094692635,0.000127159564633145,0.000120286074652975,0,3.09307049107649e-05,0.00010997583968272,2.40572149305949e-05,5.49879198413599e-05,0.000298996814137394,9.27921147322948e-05,0.000292123324157224,3.43674499008499e-06,1.7183724950425e-05,0.000127159564633145,0,4.12409398810199e-05,8.24818797620398e-05,9.27921147322948e-05,0,9.96656047124647e-05,3.43674499008499e-05,3.43674499008499e-05,2.06204699405099e-05,0.00010310234970255,0
